id,icon
384,"https://api.weather.gov/icons/land/day/tsra_hi,63?size=small"
384,"https://api.weather.gov/icons/land/night/tsra_sct,49?size=small"
385,"https://api.weather.gov/icons/land/night/tsra_sct,42?size=small"
385,"https://api.weather.gov/icons/land/night/tsra_sct,54?size=small"
386,"https://api.weather.gov/icons/land/night/tsra_sct,67?size=small"
387,"https://api.weather.gov/icons/land/night/tsra_sct,68?size=small"
387,"https://api.weather.gov/icons/land/night/tsra_sct,51?size=small"
388,"https://api.weather.gov/icons/land/day/rain_showers,24?size=small"
389,"https://api.weather.gov/icons/land/day/tsra_hi,39?size=small"
390,"https://api.weather.gov/icons/land/night/rain_showers,24?size=small"
390,"https://api.weather.gov/icons/land/day/rain_showers,26?size=small"
391,"https://api.weather.gov/icons/land/night/tsra_sct,35?size=small"
391,"https://api.weather.gov/icons/land/night/tsra_sct,52?size=small"
392,"https://api.weather.gov/icons/land/day/ovc,4?size=small"
393,"https://api.weather.gov/icons/land/day/ovc,6?size=small"
394,"https://api.weather.gov/icons/land/day/ovc,10?size=small"
395,"https://api.weather.gov/icons/land/day/rain_showers,22?size=small"
396,"https://api.weather.gov/icons/land/day/rain_showers,27?size=small"
397,"https://api.weather.gov/icons/land/day/ovc,14?size=small"
398,"https://api.weather.gov/icons/land/day/ovc,8?size=small"
398,"https://api.weather.gov/icons/land/day/tsra,42?size=small"
399,"https://api.weather.gov/icons/land/night/rain_showers,31?size=small"
400,"https://api.weather.gov/icons/land/day/tsra_hi,33?size=small"
401,"https://api.weather.gov/icons/land/night/tsra_sct,62?size=small"
402,"https://api.weather.gov/icons/land/day/rain_showers,31?size=small"
402,"https://api.weather.gov/icons/land/day/ovc,9?size=small"
403,"https://api.weather.gov/icons/land/night/tsra,31?size=small"
403,"https://api.weather.gov/icons/land/day/tsra,67?size=small"
404,"https://api.weather.gov/icons/land/night/tsra_sct,77?size=small"
405,"https://api.weather.gov/icons/land/night/tsra,79?size=small"
405,"https://api.weather.gov/icons/land/night/tsra,74?size=small"
406,"https://api.weather.gov/icons/land/day/tsra,56?size=small"
406,"https://api.weather.gov/icons/land/day/tsra,40?size=small"
406,"https://api.weather.gov/icons/land/day/ovc,13?size=small"
406,"https://api.weather.gov/icons/land/day/ovc,3?size=small"
406,"https://api.weather.gov/icons/land/day/tsra,44?size=small"
406,"https://api.weather.gov/icons/land/day/ovc,1?size=small"
406,"https://api.weather.gov/icons/land/day/ovc,0?size=small"
406,"https://api.weather.gov/icons/land/day/rain,15?size=small"
406,"https://api.weather.gov/icons/land/night/fog,2?size=small"
407,"https://api.weather.gov/icons/land/night/fog,4?size=small"
407,"https://api.weather.gov/icons/land/night/skc,8?size=small"
408,"https://api.weather.gov/icons/land/day/fog,1?size=small"
409,"https://api.weather.gov/icons/land/night/skc,9?size=small"
409,"https://api.weather.gov/icons/land/night/skc,6?size=small"
410,"https://api.weather.gov/icons/land/night/skc,7?size=small"
410,"https://api.weather.gov/icons/land/day/hot,5?size=small"
410,"https://api.weather.gov/icons/land/day/hot,6?size=small"
410,"https://api.weather.gov/icons/land/night/tsra,42?size=small"
411,"https://api.weather.gov/icons/land/night/tsra,25?size=small"
412,"https://api.weather.gov/icons/land/day/tsra_sct,65?size=small"
413,"https://api.weather.gov/icons/land/day/tsra,90?size=small"
414,"https://api.weather.gov/icons/land/night/tsra,28?size=small"
414,"https://api.weather.gov/icons/land/night/ovc,14?size=small"
414,"https://api.weather.gov/icons/land/night/rain_showers,32?size=small"
415,"https://api.weather.gov/icons/land/night/rain_showers,47?size=small"
415,"https://api.weather.gov/icons/land/night/fog,1?size=small"
415,"https://api.weather.gov/icons/land/night/skc,10?size=small"
415,"https://api.weather.gov/icons/land/night/rain_showers,33?size=small"
416,"https://api.weather.gov/icons/land/night/rain_showers,22?size=small"
417,"https://api.weather.gov/icons/land/day/rain_showers,33?size=small"
418,"https://api.weather.gov/icons/land/night/rain_showers,25?size=small"
418,"https://api.weather.gov/icons/land/night/skc,4?size=small"
418,"https://api.weather.gov/icons/land/day/fog,2?size=small"
418,"https://api.weather.gov/icons/land/night/skc,14?size=small"
418,"https://api.weather.gov/icons/land/night/tsra_sct,26?size=small"
418,"https://api.weather.gov/icons/land/night/tsra_sct,40?size=small"
418,"https://api.weather.gov/icons/land/night/rain_showers,34?size=small"
418,"https://api.weather.gov/icons/land/day/rain_showers,36?size=small"
419,"https://api.weather.gov/icons/land/night/rain_showers,39?size=small"
420,"https://api.weather.gov/icons/land/night/rain_showers,28?size=small"
421,"https://api.weather.gov/icons/land/day/rain_showers,39?size=small"
421,"https://api.weather.gov/icons/land/day/haze,0?size=small"
421,"https://api.weather.gov/icons/land/day/rain_showers,41?size=small"
422,"https://api.weather.gov/icons/land/night/rain_showers,41?size=small"
422,"https://api.weather.gov/icons/land/night/rain_showers,45?size=small"
422,"https://api.weather.gov/icons/land/night/rain_showers,49?size=small"
423,"https://api.weather.gov/icons/land/day/rain_showers,49?size=small"
423,"https://api.weather.gov/icons/land/day/rain_showers,60?size=small"
424,"https://api.weather.gov/icons/land/night/rain_showers,60?size=small"
424,"https://api.weather.gov/icons/land/night/rain_showers,58?size=small"
425,"https://api.weather.gov/icons/land/night/rain_showers,19?size=small"
426,"https://api.weather.gov/icons/land/day/rain_showers,58?size=small"
427,"https://api.weather.gov/icons/land/night/rain_showers,56?size=small"
427,"https://api.weather.gov/icons/land/night/rain_showers,14?size=small"
428,"https://api.weather.gov/icons/land/night/rain_showers,55?size=small"
429,"https://api.weather.gov/icons/land/day/rain_showers,14?size=small"
430,"https://api.weather.gov/icons/land/day/rain_showers,55?size=small"
431,"https://api.weather.gov/icons/land/night/tsra,57?size=small"
431,"https://api.weather.gov/icons/land/night/rain_showers,63?size=small"
432,"https://api.weather.gov/icons/land/day/rain_showers,43?size=small"
433,"https://api.weather.gov/icons/land/night/rain_showers,62?size=small"
434,"https://api.weather.gov/icons/land/night/rain_showers,27?size=small"
434,"https://api.weather.gov/icons/land/night/rain_showers,54?size=small"
435,"https://api.weather.gov/icons/land/night/rain_showers,35?size=small"
436,"https://api.weather.gov/icons/land/night/rain_showers,40?size=small"
437,"https://api.weather.gov/icons/land/night/rain_showers,53?size=small"
438,"https://api.weather.gov/icons/land/day/ovc,2?size=small"
438,"https://api.weather.gov/icons/land/night/rain_showers,59?size=small"
438,"https://api.weather.gov/icons/land/night/rain_showers,57?size=small"
438,"https://api.weather.gov/icons/land/day/rain,41?size=small"
439,"https://api.weather.gov/icons/land/day/rain,26?size=small"
440,"https://api.weather.gov/icons/land/night/rain,59?size=small"
441,"https://api.weather.gov/icons/land/night/rain,37?size=small"
442,"https://api.weather.gov/icons/land/night/rain,57?size=small"
443,"https://api.weather.gov/icons/land/day/rain,22?size=small"
444,"https://api.weather.gov/icons/land/day/rain,16?size=small"
445,"https://api.weather.gov/icons/land/night/rain,55?size=small"
446,"https://api.weather.gov/icons/land/day/rain,19?size=small"
447,"https://api.weather.gov/icons/land/night/rain,60?size=small"
447,"https://api.weather.gov/icons/land/night/rain,67?size=small"
448,"https://api.weather.gov/icons/land/night/rain,65?size=small"
449,"https://api.weather.gov/icons/land/day/rain,45?size=small"
450,"https://api.weather.gov/icons/land/day/rain,27?size=small"
451,"https://api.weather.gov/icons/land/night/rain,64?size=small"
452,"https://api.weather.gov/icons/land/night/rain,74?size=small"
452,"https://api.weather.gov/icons/land/night/rain,63?size=small"
453,"https://api.weather.gov/icons/land/day/rain,44?size=small"
454,"https://api.weather.gov/icons/land/night/rain,66?size=small"
454,"https://api.weather.gov/icons/land/night/rain_showers,30?size=small"
454,"https://api.weather.gov/icons/land/night/ovc,1?size=small"
455,"https://api.weather.gov/icons/land/night/ovc,0?size=small"
455,"https://api.weather.gov/icons/land/night/rain_showers,23?size=small"
455,"https://api.weather.gov/icons/land/day/rain_showers,32?size=small"
456,"https://api.weather.gov/icons/land/day/rain_showers,40?size=small"
457,"https://api.weather.gov/icons/land/night/rain_showers,50?size=small"
457,"https://api.weather.gov/icons/land/night/tsra_sct,30?size=small"
457,"https://api.weather.gov/icons/land/night/ovc,4?size=small"
458,"https://api.weather.gov/icons/land/night/ovc,6?size=small"
458,"https://api.weather.gov/icons/land/night/ovc,10?size=small"
459,"https://api.weather.gov/icons/land/night/ovc,8?size=small"
459,"https://api.weather.gov/icons/land/day/fog,5?size=small"
460,"https://api.weather.gov/icons/land/day/fog,8?size=small"
460,"https://api.weather.gov/icons/land/day/rain_showers,44?size=small"
461,"https://api.weather.gov/icons/land/night/rain_showers,44?size=small"
461,"https://api.weather.gov/icons/land/day/rain_showers,37?size=small"
462,"https://api.weather.gov/icons/land/night/rain_showers,36?size=small"
463,"https://api.weather.gov/icons/land/night/rain_showers,37?size=small"
464,"https://api.weather.gov/icons/land/day/rain_showers,35?size=small"
464,"https://api.weather.gov/icons/land/night/tsra_sct,48?size=small"
465,"https://api.weather.gov/icons/land/day/rain_showers,45?size=small"
465,"https://api.weather.gov/icons/land/day/tsra_sct,57?size=small"
466,"https://api.weather.gov/icons/land/night/rain_showers,43?size=small"
466,"https://api.weather.gov/icons/land/night/rain_showers,68?size=small"
467,"https://api.weather.gov/icons/land/night/rain_showers,71?size=small"
468,"https://api.weather.gov/icons/land/night/rain_showers,51?size=small"
469,"https://api.weather.gov/icons/land/night/rain_showers,52?size=small"
470,"https://api.weather.gov/icons/land/day/rain_showers,48?size=small"
471,"https://api.weather.gov/icons/land/night/rain_showers,70?size=small"
471,"https://api.weather.gov/icons/land/day/tsra,39?size=small"
471,"https://api.weather.gov/icons/land/night/rain_showers,42?size=small"
471,"https://api.weather.gov/icons/land/day/tsra,53?size=small"
472,"https://api.weather.gov/icons/land/night/tsra_sct,53?size=small"
473,"https://api.weather.gov/icons/land/day/tsra_sct,49?size=small"
473,"https://api.weather.gov/icons/land/day/rain_showers,57?size=small"
474,"https://api.weather.gov/icons/land/night/rain_showers,48?size=small"
475,"https://api.weather.gov/icons/land/day/rain_showers,53?size=small"
475,"https://api.weather.gov/icons/land/day/rain_showers,42?size=small"
475,"https://api.weather.gov/icons/land/night/tsra,26?size=small"
475,"https://api.weather.gov/icons/land/night/tsra,23?size=small"
475,"https://api.weather.gov/icons/land/night/tsra_sct,60?size=small"
476,"https://api.weather.gov/icons/land/day/tsra,48?size=small"
476,"https://api.weather.gov/icons/land/day/tsra,91?size=small"
476,"https://api.weather.gov/icons/land/night/fog,5?size=small"
476,"https://api.weather.gov/icons/land/day/fog,4?size=small"
477,"https://api.weather.gov/icons/land/night/fog,3?size=small"
477,"https://api.weather.gov/icons/land/day/fog,3?size=small"
477,"https://api.weather.gov/icons/land/day/rain_showers,10?size=small"
477,"https://api.weather.gov/icons/land/day/skc,7?size=small"
477,"https://api.weather.gov/icons/land/day/rain_showers,52?size=small"
477,"https://api.weather.gov/icons/land/night/tsra_hi,50?size=small"
477,"https://api.weather.gov/icons/land/day/tsra_sct,52?size=small"
477,"https://api.weather.gov/icons/land/night/tsra_hi,54?size=small"
478,"https://api.weather.gov/icons/land/day/tsra,77?size=small"
479,"https://api.weather.gov/icons/land/day/tsra_sct,54?size=small"
480,"https://api.weather.gov/icons/land/day/tsra_hi,54?size=small"
480,https://api.weather.gov/icons/land/night/skc?size=small
481,https://api.weather.gov/icons/land/night/few?size=small
482,https://api.weather.gov/icons/land/day/skc?size=small
483,https://api.weather.gov/icons/land/day/few?size=small
484,https://api.weather.gov/icons/land/day/bkn?size=small
485,https://api.weather.gov/icons/land/day/sct?size=small
485,"https://api.weather.gov/icons/land/night/tsra,95?size=small"
486,"https://api.weather.gov/icons/land/night/rain_showers,67?size=small"
487,"https://api.weather.gov/icons/land/day/tsra_sct,60?size=small"
487,"https://api.weather.gov/icons/land/night/rain_showers,79?size=small"
487,"https://api.weather.gov/icons/land/night/wind_sct,12?size=small"
488,"https://api.weather.gov/icons/land/day/wind_few,12?size=small"
489,"https://api.weather.gov/icons/land/day/wind_sct,12?size=small"
489,"https://api.weather.gov/icons/land/night/rain_showers,13?size=small"
489,"https://api.weather.gov/icons/land/day/tsra_sct,62?size=small"
490,"https://api.weather.gov/icons/land/day/tsra,63?size=small"
491,"https://api.weather.gov/icons/land/day/tsra,71?size=small"
491,"https://api.weather.gov/icons/land/day/ovc,11?size=small"
491,"https://api.weather.gov/icons/land/day/tsra,82?size=small"
491,"https://api.weather.gov/icons/land/day/tsra,84?size=small"
492,"https://api.weather.gov/icons/land/day/rain_showers,50?size=small"
493,"https://api.weather.gov/icons/land/day/tsra,89?size=small"
493,"https://api.weather.gov/icons/land/night/ovc,7?size=small"
494,"https://api.weather.gov/icons/land/night/ovc,9?size=small"
494,"https://api.weather.gov/icons/land/day/tsra,86?size=small"
494,"https://api.weather.gov/icons/land/day/tsra,83?size=small"
495,"https://api.weather.gov/icons/land/day/tsra,92?size=small"
495,"https://api.weather.gov/icons/land/day/tsra,98?size=small"
495,"https://api.weather.gov/icons/land/day/wind_bkn,7?size=small"
495,"https://api.weather.gov/icons/land/day/rain_showers,69?size=small"
496,"https://api.weather.gov/icons/land/day/rain_showers,47?size=small"
497,"https://api.weather.gov/icons/land/night/rain_showers,69?size=small"
497,"https://api.weather.gov/icons/land/day/rain_showers,64?size=small"
498,"https://api.weather.gov/icons/land/night/rain_showers,64?size=small"
499,"https://api.weather.gov/icons/land/day/rain_showers,56?size=small"
499,"https://api.weather.gov/icons/land/night/rain_showers,61?size=small"
500,"https://api.weather.gov/icons/land/night/tsra_hi,73?size=small"
501,"https://api.weather.gov/icons/land/day/tsra_hi,61?size=small"
502,"https://api.weather.gov/icons/land/day/tsra_hi,73?size=small"
503,"https://api.weather.gov/icons/land/day/rain_showers,61?size=small"
503,"https://api.weather.gov/icons/land/day/tsra_sct,55?size=small"
504,"https://api.weather.gov/icons/land/day/tsra_hi,64?size=small"
505,"https://api.weather.gov/icons/land/night/tsra_hi,53?size=small"
506,"https://api.weather.gov/icons/land/day/wind_bkn,14?size=small"
507,"https://api.weather.gov/icons/land/night/tsra_hi,61?size=small"
508,"https://api.weather.gov/icons/land/day/tsra_sct,53?size=small"
509,"https://api.weather.gov/icons/land/night/tsra_hi,64?size=small"
509,"https://api.weather.gov/icons/land/day/tsra_hi,66?size=small"
510,"https://api.weather.gov/icons/land/day/tsra_sct,66?size=small"
511,"https://api.weather.gov/icons/land/night/tsra_hi,66?size=small"
511,"https://api.weather.gov/icons/land/day/tsra_hi,68?size=small"
512,"https://api.weather.gov/icons/land/night/wind_bkn,14?size=small"
513,"https://api.weather.gov/icons/land/night/tsra_hi,68?size=small"
514,"https://api.weather.gov/icons/land/day/tsra_sct,68?size=small"
514,"https://api.weather.gov/icons/land/night/tsra_hi,79?size=small"
515,"https://api.weather.gov/icons/land/day/wind_bkn,9?size=small"
516,"https://api.weather.gov/icons/land/day/tsra_sct,79?size=small"
517,"https://api.weather.gov/icons/land/day/rain_showers,54?size=small"
518,"https://api.weather.gov/icons/land/day/tsra_hi,79?size=small"
518,"https://api.weather.gov/icons/land/day/tsra_sct,82?size=small"
519,"https://api.weather.gov/icons/land/night/wind_sct,9?size=small"
520,"https://api.weather.gov/icons/land/day/tsra_hi,82?size=small"
521,"https://api.weather.gov/icons/land/day/wind_bkn,8?size=small"
522,"https://api.weather.gov/icons/land/night/tsra_hi,82?size=small"
522,"https://api.weather.gov/icons/land/day/tsra_hi,81?size=small"
522,"https://api.weather.gov/icons/land/day/wind_bkn,10?size=small"
523,"https://api.weather.gov/icons/land/night/tsra_hi,84?size=small"
524,"https://api.weather.gov/icons/land/day/tsra_sct,84?size=small"
525,"https://api.weather.gov/icons/land/day/tsra_hi,84?size=small"
525,"https://api.weather.gov/icons/land/night/wind_bkn,12?size=small"
525,"https://api.weather.gov/icons/land/night/tsra_hi,74?size=small"
526,"https://api.weather.gov/icons/land/night/tsra_sct,74?size=small"
527,"https://api.weather.gov/icons/land/day/tsra,85?size=small"
527,"https://api.weather.gov/icons/land/night/ovc,12?size=small"
527,"https://api.weather.gov/icons/land/day/rain_showers,8?size=small"
528,"https://api.weather.gov/icons/land/night/rain_showers,10?size=small"
529,"https://api.weather.gov/icons/land/day/rain_showers,9?size=small"
530,"https://api.weather.gov/icons/land/night/rain_showers,8?size=small"
531,"https://api.weather.gov/icons/land/day/rain_showers,11?size=small"
532,"https://api.weather.gov/icons/land/night/rain_showers,9?size=small"
533,"https://api.weather.gov/icons/land/night/rain_showers,11?size=small"
533,"https://api.weather.gov/icons/land/day/rain_showers,12?size=small"
533,"https://api.weather.gov/icons/land/day/wind_skc,0?size=small"
534,"https://api.weather.gov/icons/land/day/wind_few,0?size=small"
534,"https://api.weather.gov/icons/land/night/ovc,5?size=small"
534,"https://api.weather.gov/icons/land/night/ovc,11?size=small"
535,"https://api.weather.gov/icons/land/night/rain_showers,78?size=small"
535,"https://api.weather.gov/icons/land/day/rain_showers,59?size=small"
535,"https://api.weather.gov/icons/land/night/tsra_hi,63?size=small"
536,"https://api.weather.gov/icons/land/night/tsra,55?size=small"
536,"https://api.weather.gov/icons/land/day/tsra_sct,59?size=small"
536,"https://api.weather.gov/icons/land/night/tsra_sct,70?size=small"
537,"https://api.weather.gov/icons/land/night/tsra_hi,70?size=small"
538,"https://api.weather.gov/icons/land/night/rain_showers,65?size=small"
539,"https://api.weather.gov/icons/land/day/rain_showers,62?size=small"
539,"https://api.weather.gov/icons/land/day/rain,36?size=small"
540,"https://api.weather.gov/icons/land/day/tsra_sct,63?size=small"
541,"https://api.weather.gov/icons/land/day/rain,40?size=small"
541,"https://api.weather.gov/icons/land/night/rain,42?size=small"
542,"https://api.weather.gov/icons/land/night/rain,36?size=small"
542,"https://api.weather.gov/icons/land/night/rain,40?size=small"
542,"https://api.weather.gov/icons/land/night/tsra,89?size=small"
543,"https://api.weather.gov/icons/land/night/tsra_hi,76?size=small"
543,"https://api.weather.gov/icons/land/night/rain_showers,12?size=small"
543,"https://api.weather.gov/icons/land/night/tsra_hi,67?size=small"
544,"https://api.weather.gov/icons/land/night/rain,58?size=small"
545,"https://api.weather.gov/icons/land/night/rain,16?size=small"
546,"https://api.weather.gov/icons/land/day/tsra_hi,53?size=small"
546,"https://api.weather.gov/icons/land/night/tsra_hi,62?size=small"
547,"https://api.weather.gov/icons/land/night/tsra,98?size=small"
547,"https://api.weather.gov/icons/land/night/rain_showers,76?size=small"
547,"https://api.weather.gov/icons/land/night/tsra,96?size=small"
548,"https://api.weather.gov/icons/land/night/rain,21?size=small"
549,"https://api.weather.gov/icons/land/day/rain,25?size=small"
550,"https://api.weather.gov/icons/land/day/tsra,96?size=small"
551,"https://api.weather.gov/icons/land/day/rain,68?size=small"
552,"https://api.weather.gov/icons/land/night/rain,49?size=small"
553,"https://api.weather.gov/icons/land/day/rain,85?size=small"
554,"https://api.weather.gov/icons/land/night/rain,98?size=small"
555,"https://api.weather.gov/icons/land/day/tsra_sct,40?size=small"
556,"https://api.weather.gov/icons/land/night/rain,85?size=small"
556,"https://api.weather.gov/icons/land/day/rain_showers,67?size=small"
557,"https://api.weather.gov/icons/land/day/rain_showers,75?size=small"
558,"https://api.weather.gov/icons/land/night/rain_showers,85?size=small"
559,"https://api.weather.gov/icons/land/night/rain_showers,91?size=small"
560,"https://api.weather.gov/icons/land/day/rain_showers,91?size=small"
561,"https://api.weather.gov/icons/land/day/rain_showers,85?size=small"
561,"https://api.weather.gov/icons/land/day/rain_showers,84?size=small"
562,"https://api.weather.gov/icons/land/night/rain_showers,84?size=small"
563,"https://api.weather.gov/icons/land/day/tsra_sct,70?size=small"
564,"https://api.weather.gov/icons/land/day/tsra_sct,67?size=small"
565,"https://api.weather.gov/icons/land/day/rain_showers,89?size=small"
566,"https://api.weather.gov/icons/land/night/rain_showers,98?size=small"
567,"https://api.weather.gov/icons/land/night/rain_showers,89?size=small"
568,"https://api.weather.gov/icons/land/day/rain_showers,76?size=small"
569,"https://api.weather.gov/icons/land/night/rain_showers,82?size=small"
569,"https://api.weather.gov/icons/land/day/tsra_sct,73?size=small"
569,"https://api.weather.gov/icons/land/day/rain_showers,72?size=small"
570,"https://api.weather.gov/icons/land/night/rain_showers,77?size=small"
571,"https://api.weather.gov/icons/land/day/rain_showers,63?size=small"
571,"https://api.weather.gov/icons/land/day/rain_showers,78?size=small"
572,"https://api.weather.gov/icons/land/day/tsra_hi,99?size=small"
573,"https://api.weather.gov/icons/land/day/rain_showers,68?size=small"
574,"https://api.weather.gov/icons/land/night/rain_showers,80?size=small"
575,"https://api.weather.gov/icons/land/day/rain_showers,80?size=small"
575,"https://api.weather.gov/icons/land/day/tsra_hi,77?size=small"
576,"https://api.weather.gov/icons/land/day/tsra_sct,74?size=small"
576,"https://api.weather.gov/icons/land/night/rain_showers,90?size=small"
577,"https://api.weather.gov/icons/land/night/rain_showers,96?size=small"
578,"https://api.weather.gov/icons/land/night/rain_showers,75?size=small"
578,"https://api.weather.gov/icons/land/night/rain,23?size=small"
579,"https://api.weather.gov/icons/land/night/rain,27?size=small"
579,"https://api.weather.gov/icons/land/night/rain_showers,72?size=small"
580,"https://api.weather.gov/icons/land/night/rain_showers,92?size=small"
581,"https://api.weather.gov/icons/land/night/rain_showers,87?size=small"
581,"https://api.weather.gov/icons/land/day/rain_showers,92?size=small"
582,"https://api.weather.gov/icons/land/night/rain_showers,88?size=small"
582,"https://api.weather.gov/icons/land/night/rain_showers,93?size=small"
583,"https://api.weather.gov/icons/land/night/rain_showers,83?size=small"
583,"https://api.weather.gov/icons/land/night/wind_sct,0?size=small"
583,"https://api.weather.gov/icons/land/night/rain,38?size=small"
584,"https://api.weather.gov/icons/land/day/rain,29?size=small"
585,"https://api.weather.gov/icons/land/day/rain,31?size=small"
585,"https://api.weather.gov/icons/land/night/rain,25?size=small"
585,"https://api.weather.gov/icons/land/day/rain,39?size=small"
586,"https://api.weather.gov/icons/land/night/rain,19?size=small"
587,"https://api.weather.gov/icons/land/day/rain,23?size=small"
588,"https://api.weather.gov/icons/land/night/rain,43?size=small"
589,"https://api.weather.gov/icons/land/night/rain,22?size=small"
590,"https://api.weather.gov/icons/land/day/rain,21?size=small"
590,"https://api.weather.gov/icons/land/night/rain,26?size=small"
591,"https://api.weather.gov/icons/land/day/rain,33?size=small"
592,"https://api.weather.gov/icons/land/night/rain,24?size=small"
593,"https://api.weather.gov/icons/land/night/rain,32?size=small"
594,"https://api.weather.gov/icons/land/night/rain,14?size=small"
595,"https://api.weather.gov/icons/land/day/rain,32?size=small"
595,"https://api.weather.gov/icons/land/night/rain,34?size=small"
595,"https://api.weather.gov/icons/land/day/rain,18?size=small"
596,"https://api.weather.gov/icons/land/night/rain,29?size=small"
597,"https://api.weather.gov/icons/land/night/rain,15?size=small"
598,"https://api.weather.gov/icons/land/day/rain,24?size=small"
598,"https://api.weather.gov/icons/land/day/rain,20?size=small"
599,"https://api.weather.gov/icons/land/night/rain,31?size=small"
600,"https://api.weather.gov/icons/land/night/rain,20?size=small"
601,"https://api.weather.gov/icons/land/day/rain,34?size=small"
601,"https://api.weather.gov/icons/land/night/rain,17?size=small"
601,"https://api.weather.gov/icons/land/night/rain,44?size=small"
601,"https://api.weather.gov/icons/land/night/ovc,2?size=small"
602,"https://api.weather.gov/icons/land/night/ovc,3?size=small"
602,"https://api.weather.gov/icons/land/day/rain,17?size=small"
603,"https://api.weather.gov/icons/land/night/rain,46?size=small"
603,"https://api.weather.gov/icons/land/night/rain,18?size=small"
603,"https://api.weather.gov/icons/land/night/rain,48?size=small"
604,"https://api.weather.gov/icons/land/night/rain,28?size=small"
604,"https://api.weather.gov/icons/land/night/rain,51?size=small"
604,"https://api.weather.gov/icons/land/night/rain,50?size=small"
604,"https://api.weather.gov/icons/land/day/rain,38?size=small"
604,"https://api.weather.gov/icons/land/night/rain,47?size=small"
605,"https://api.weather.gov/icons/land/night/rain,56?size=small"
606,"https://api.weather.gov/icons/land/night/rain,33?size=small"
607,"https://api.weather.gov/icons/land/day/rain,42?size=small"
607,"https://api.weather.gov/icons/land/day/rain,55?size=small"
608,"https://api.weather.gov/icons/land/night/rain,35?size=small"
609,"https://api.weather.gov/icons/land/night/rain,53?size=small"
609,"https://api.weather.gov/icons/land/day/rain,58?size=small"
609,"https://api.weather.gov/icons/land/day/rain,64?size=small"
610,"https://api.weather.gov/icons/land/night/rain,70?size=small"
611,"https://api.weather.gov/icons/land/night/wind_bkn,13?size=small"
611,"https://api.weather.gov/icons/land/night/rain,84?size=small"
612,"https://api.weather.gov/icons/land/day/rain,50?size=small"
613,"https://api.weather.gov/icons/land/day/rain,43?size=small"
614,"https://api.weather.gov/icons/land/day/rain,77?size=small"
614,"https://api.weather.gov/icons/land/day/rain,30?size=small"
614,"https://api.weather.gov/icons/land/day/rain,84?size=small"
615,"https://api.weather.gov/icons/land/night/rain,89?size=small"
615,"https://api.weather.gov/icons/land/day/rain,60?size=small"
616,"https://api.weather.gov/icons/land/day/rain,76?size=small"
617,"https://api.weather.gov/icons/land/night/rain,71?size=small"
618,"https://api.weather.gov/icons/land/night/rain,39?size=small"
619,"https://api.weather.gov/icons/land/day/rain,47?size=small"
620,"https://api.weather.gov/icons/land/night/rain,82?size=small"
620,"https://api.weather.gov/icons/land/night/rain,30?size=small"
621,"https://api.weather.gov/icons/land/night/rain,79?size=small"
622,"https://api.weather.gov/icons/land/day/rain,53?size=small"
623,"https://api.weather.gov/icons/land/night/rain,88?size=small"
624,"https://api.weather.gov/icons/land/day/rain,63?size=small"
625,"https://api.weather.gov/icons/land/day/rain,56?size=small"
625,"https://api.weather.gov/icons/land/night/snow,22?size=small"
625,"https://api.weather.gov/icons/land/night/snow,15?size=small"
625,"https://api.weather.gov/icons/land/day/rain,48?size=small"
626,"https://api.weather.gov/icons/land/night/snow,16?size=small"
627,"https://api.weather.gov/icons/land/day/rain,80?size=small"
628,"https://api.weather.gov/icons/land/night/rain,94?size=small"
629,"https://api.weather.gov/icons/land/day/rain,65?size=small"
629,"https://api.weather.gov/icons/land/day/rain,75?size=small"
630,"https://api.weather.gov/icons/land/night/rain,97?size=small"
631,"https://api.weather.gov/icons/land/day/rain,90?size=small"
632,"https://api.weather.gov/icons/land/night/rain,81?size=small"
632,"https://api.weather.gov/icons/land/day/rain,54?size=small"
633,"https://api.weather.gov/icons/land/day/rain,52?size=small"
634,"https://api.weather.gov/icons/land/day/rain,62?size=small"
635,"https://api.weather.gov/icons/land/day/rain,72?size=small"
636,"https://api.weather.gov/icons/land/night/rain,95?size=small"
637,"https://api.weather.gov/icons/land/night/rain,80?size=small"
638,"https://api.weather.gov/icons/land/day/rain,46?size=small"
638,"https://api.weather.gov/icons/land/day/rain,35?size=small"
639,"https://api.weather.gov/icons/land/day/rain,61?size=small"
640,"https://api.weather.gov/icons/land/day/rain,74?size=small"
641,"https://api.weather.gov/icons/land/day/rain,51?size=small"
641,"https://api.weather.gov/icons/land/day/rain,49?size=small"
642,"https://api.weather.gov/icons/land/day/rain,79?size=small"
643,"https://api.weather.gov/icons/land/day/rain,66?size=small"
643,"https://api.weather.gov/icons/land/day/rain,73?size=small"
644,"https://api.weather.gov/icons/land/night/rain,73?size=small"
645,"https://api.weather.gov/icons/land/night/rain,87?size=small"
646,"https://api.weather.gov/icons/land/night/rain,99?size=small"
647,"https://api.weather.gov/icons/land/night/rain,77?size=small"
648,"https://api.weather.gov/icons/land/night/rain,92?size=small"
649,"https://api.weather.gov/icons/land/night/rain,91?size=small"
649,"https://api.weather.gov/icons/land/night/rain,96?size=small"
650,"https://api.weather.gov/icons/land/day/rain,70?size=small"
651,"https://api.weather.gov/icons/land/night/rain,100?size=small"
652,"https://api.weather.gov/icons/land/night/rain,68?size=small"
652,"https://api.weather.gov/icons/land/night/rain,61?size=small"
653,"https://api.weather.gov/icons/land/night/rain,72?size=small"
